age,workclass,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,salary
65,0,14,1,3,3,0,1,28,0,1
24,0,7,2,10,1,0,1,39,0,1
26,0,13,2,7,4,0,1,40,0,1
55,0,9,1,1,3,0,1,40,0,1
66,0,13,1,5,5,0,0,8,12,1
43,4,13,0,5,2,0,1,40,0,1
37,0,13,2,8,4,4,0,40,0,1
22,0,9,0,1,2,0,1,40,0,1
21,0,7,0,7,2,0,1,40,0,1
27,0,14,2,7,3,0,0,40,0,1
48,0,9,0,8,2,0,1,45,0,0
24,0,13,2,5,5,0,0,40,0,1
53,4,9,4,2,3,0,0,30,0,1
26,0,9,0,1,2,0,1,40,17,1
60,0,10,0,3,2,0,1,40,0,0
21,0,10,2,2,1,0,0,60,0,1
39,0,3,0,2,2,0,1,40,20,1
45,0,10,0,4,2,0,1,60,0,0
76,1,9,0,1,2,0,1,30,0,1
19,0,10,2,2,3,0,0,30,0,1
34,0,10,0,5,2,4,1,40,18,0
54,0,10,1,1,3,0,1,40,0,1
23,0,13,2,8,3,0,0,40,0,1
44,4,4,1,6,3,0,1,40,0,1
27,0,10,1,8,5,4,0,40,0,1
23,0,8,2,6,1,2,1,40,0,1
37,1,9,0,9,2,0,1,50,0,1
41,0,9,0,1,2,0,1,40,0,0
21,5,10,2,8,1,0,0,35,0,1
37,3,9,0,8,2,0,1,40,2,0
63,0,9,2,7,3,0,1,40,0,1
35,0,7,0,1,2,0,1,40,0,1
41,0,10,2,9,3,0,1,40,0,1
50,1,9,1,5,3,1,0,60,19,1
26,2,9,2,3,1,0,1,50,0,1
36,4,10,0,0,2,0,1,42,0,0
47,0,10,0,5,2,0,1,40,33,0
51,0,10,1,4,5,4,0,50,0,1
41,0,9,1,8,3,3,0,40,0,1
40,0,15,0,5,0,0,0,30,0,0
32,0,13,0,4,2,0,1,50,0,1
37,4,13,0,8,2,0,1,40,0,0
40,2,13,1,4,3,0,1,40,0,1
56,0,13,0,1,2,0,1,40,0,1
50,0,9,0,1,2,0,1,40,0,1
28,0,5,0,7,2,0,1,42,0,1
28,0,9,0,7,2,0,1,40,0,1
19,1,7,2,8,1,0,0,30,0,1
44,0,9,0,7,2,0,1,40,0,1
42,1,15,1,5,5,0,0,44,0,0
47,0,10,0,4,2,0,1,40,0,0
31,0,10,0,7,2,0,1,40,0,1
61,0,7,0,2,2,0,1,40,0,0
21,0,10,2,8,1,0,0,40,0,1
26,0,13,0,2,2,0,1,45,0,0
58,0,9,0,8,0,0,0,40,0,0
35,0,13,5,5,3,1,0,40,15,1
35,0,11,2,8,3,4,0,40,0,1
29,4,12,2,8,3,0,1,40,0,1
40,0,14,0,5,2,0,1,40,0,0
33,0,13,0,3,2,0,1,55,0,0
38,1,10,1,7,5,0,1,40,0,1
50,1,11,2,2,3,0,1,50,0,1
66,0,10,0,0,2,0,1,40,0,0
36,4,10,0,12,2,0,1,40,0,0
33,0,7,2,3,3,0,0,40,0,1
55,3,14,0,4,2,0,1,60,0,0
46,0,9,0,7,2,0,1,40,0,1
36,0,12,2,1,3,0,1,40,0,1
30,0,9,1,2,5,0,0,32,0,1
29,0,8,2,4,3,0,1,42,2,1
24,0,9,3,3,5,0,0,48,0,1
42,1,10,3,2,5,4,0,50,0,1
26,0,9,3,4,1,0,0,40,0,1
37,0,13,0,5,2,0,1,40,0,1
27,0,3,2,9,5,0,1,48,31,1
26,0,9,0,1,2,0,1,48,0,1
23,0,11,2,1,5,0,1,50,0,1
60,0,14,0,4,2,0,1,60,0,0
49,3,9,1,8,5,4,0,40,0,1
46,0,10,0,8,2,0,1,40,0,1
21,0,9,2,7,3,0,1,40,0,1
48,1,15,0,1,2,0,1,60,0,1
70,2,5,1,3,3,0,1,45,0,1
44,4,14,2,5,1,0,0,55,0,1
58,0,13,0,3,2,0,1,40,0,1
41,0,12,1,4,3,4,0,40,18,1
54,0,4,1,7,5,0,0,40,0,1
42,2,14,1,4,5,1,1,60,7,0
28,0,6,1,6,3,0,1,40,0,1
65,0,7,0,6,2,0,1,20,0,1
35,1,9,0,1,4,0,1,35,22,1
82,0,3,4,2,5,0,1,20,0,1
48,1,10,0,10,2,0,1,50,0,0
44,0,16,0,4,2,1,1,40,8,0
68,0,14,2,8,3,0,0,20,0,1
42,0,9,0,2,2,0,1,40,0,1
24,0,9,2,8,3,0,0,37,0,1
54,0,10,0,6,2,4,1,40,0,1
22,0,10,2,6,1,0,1,40,0,1
43,1,10,0,9,2,0,1,84,0,1
17,0,5,2,2,1,0,0,35,0,1
46,1,9,1,10,3,0,1,50,0,1
59,0,10,0,0,2,0,1,40,0,0
37,0,9,0,6,2,0,1,40,0,1
57,2,9,0,3,2,0,1,30,0,0
31,0,9,2,3,5,4,0,24,0,1
23,0,9,2,8,1,0,0,40,0,1
17,0,8,2,2,1,0,0,25,0,1
63,0,1,0,5,2,3,1,30,20,1
44,0,15,1,5,3,0,1,55,0,0
30,0,15,0,5,2,0,1,60,0,0
23,0,10,2,5,1,0,1,20,0,1
44,0,14,0,5,2,0,1,60,0,0
24,0,10,2,3,1,0,0,40,0,1
34,0,10,2,6,4,0,1,20,0,1
37,0,10,0,1,2,0,1,65,0,1
24,0,7,2,7,5,0,0,40,0,1
32,0,9,1,7,1,4,0,40,0,1
42,1,9,0,1,2,4,1,25,18,1
20,0,10,2,2,1,0,0,10,0,1
34,5,10,0,5,2,4,1,40,0,0
37,0,10,2,10,5,0,0,20,3,1
47,3,9,1,8,3,0,0,40,0,1
25,0,5,2,9,4,0,1,45,20,1
36,1,9,0,9,2,0,1,65,0,0
60,0,9,0,3,2,0,1,50,0,1
64,2,9,0,1,2,0,1,10,0,1
32,4,13,0,8,0,0,0,40,0,1
33,5,6,0,2,2,0,1,40,0,1
71,0,13,2,4,3,0,0,14,0,1
55,4,10,1,4,3,2,0,40,0,1
85,1,9,4,3,3,0,0,50,0,1
39,0,15,0,5,2,1,1,67,7,0
25,0,10,2,1,1,0,1,55,0,1
58,0,10,0,1,2,0,1,40,0,0
57,0,9,0,1,2,0,1,40,0,1
30,0,11,1,5,5,0,0,36,0,1
19,0,7,1,3,5,0,0,20,0,1
40,0,10,0,5,2,0,1,40,0,0
28,0,9,2,12,5,2,0,40,0,1
43,3,13,0,5,2,0,1,40,0,1
19,0,9,2,2,1,0,0,15,0,1
24,0,9,2,4,3,0,1,38,0,1
34,0,13,2,3,3,0,1,65,0,0
22,0,9,2,2,3,0,0,40,0,1
64,1,11,0,9,2,0,1,55,0,1
26,0,7,0,1,2,0,1,40,0,1
80,0,9,5,8,3,0,0,16,0,1
79,4,16,4,5,5,0,0,40,0,1
58,1,13,0,4,2,0,1,40,0,0
43,0,13,1,0,3,0,1,40,0,1
43,0,9,0,1,2,0,1,40,0,0
46,0,9,1,2,3,0,1,25,0,1
35,0,9,0,4,0,0,0,40,0,0
51,0,11,0,1,2,0,1,40,0,1
52,4,14,1,4,3,0,0,60,0,0
43,2,13,0,3,2,0,1,60,0,0
68,0,10,4,4,3,0,0,45,0,1
34,5,13,0,5,0,0,0,45,0,0
37,0,13,0,1,2,1,1,40,1,0
22,0,9,2,3,1,4,0,40,0,1
32,0,9,0,10,2,0,1,55,0,1
65,1,6,0,1,2,0,1,40,0,1
28,0,10,2,7,1,0,1,60,0,1
40,2,13,2,5,3,0,0,45,0,1
40,0,7,2,2,4,0,1,40,0,1
52,0,9,3,2,4,0,0,20,0,1
35,0,10,0,1,2,0,1,60,0,1
62,1,3,0,9,2,0,1,30,0,1
49,0,11,0,6,2,0,1,45,0,1
49,0,9,1,7,4,0,0,55,0,1
47,0,13,0,5,2,0,1,40,0,0
45,0,9,3,4,3,0,0,40,0,1
37,0,2,5,9,4,0,1,77,20,1
36,4,11,0,12,2,0,1,53,0,0
36,0,6,0,1,2,0,1,70,20,1
44,0,13,0,5,2,0,1,50,0,0
51,5,14,0,5,2,0,1,60,0,0
25,5,10,0,12,2,0,1,40,0,1
28,1,9,2,1,3,0,1,55,0,1
57,0,9,4,3,5,0,0,32,0,1
46,0,9,0,1,2,2,1,40,0,1
59,0,6,0,10,2,0,1,45,0,0
28,0,7,0,6,1,0,1,40,0,1
25,0,9,1,2,3,0,1,40,0,1
35,0,9,5,8,5,4,0,40,0,1
27,0,12,0,1,2,0,1,45,0,0
29,0,13,0,3,2,0,1,40,0,0
43,3,9,1,8,3,0,1,40,0,1
38,3,9,2,8,1,4,0,40,0,1
26,0,10,2,8,1,0,0,40,0,1
36,0,9,3,1,1,0,1,40,0,1
37,0,10,0,7,2,0,1,40,0,0
41,0,7,0,12,2,0,1,55,0,1
44,0,11,3,5,3,0,0,40,24,1
48,1,11,1,4,3,0,0,50,0,1
35,4,9,0,12,2,4,1,35,0,0
43,4,13,1,5,5,4,0,42,0,1
57,3,13,0,5,2,0,1,40,0,0
44,4,9,0,8,4,0,0,40,0,1
28,0,9,2,2,1,0,1,40,0,1
55,0,6,4,1,5,4,0,40,0,1
52,0,9,0,7,2,0,1,38,0,1
30,0,9,3,8,5,4,0,40,0,1
31,0,16,0,5,2,1,1,50,34,0
50,2,15,0,5,2,0,1,45,0,0
43,1,13,0,9,2,0,1,70,0,0
33,0,9,2,7,3,3,1,50,0,1
23,3,11,0,6,2,0,1,25,0,1
35,0,13,0,9,2,0,1,65,35,0
18,0,10,2,2,1,0,1,15,0,1
33,4,13,0,12,2,4,1,70,0,0
30,3,13,2,4,4,1,0,45,0,1
21,0,10,2,12,1,0,1,15,0,1
36,4,13,0,8,0,0,0,35,5,0
38,0,10,0,5,2,0,1,40,0,1
33,0,14,0,4,2,0,1,60,4,0
24,0,11,0,1,2,0,1,45,0,1
24,0,10,0,5,2,4,1,40,0,1
39,0,10,1,12,5,4,0,30,0,1
43,0,9,0,2,2,1,1,60,11,1
43,1,13,0,5,2,0,1,21,0,1
30,5,13,2,8,1,4,0,40,0,1
25,0,7,0,10,2,0,1,40,0,1
45,0,9,0,2,0,0,0,35,0,1
22,0,10,2,12,3,0,1,20,0,1
73,0,13,0,5,2,0,1,40,0,0
26,0,10,0,1,2,0,1,40,0,0
24,0,9,2,7,4,4,1,45,0,1
18,0,8,2,1,1,0,1,20,0,1
35,0,13,0,6,2,0,1,35,0,0
22,0,10,3,3,5,0,0,43,0,1
28,0,10,0,6,2,0,1,40,20,1
38,0,10,0,1,2,0,1,45,0,1
40,4,9,0,8,0,0,0,40,0,1
32,0,10,0,7,2,0,1,84,0,0
42,0,9,0,10,2,0,1,50,0,0
31,5,9,0,8,4,0,0,35,0,1
33,0,13,0,5,2,0,1,50,16,1
54,1,13,1,10,3,0,1,65,0,1
63,0,9,1,9,3,0,1,25,0,1
67,1,13,0,3,2,0,1,30,0,1
47,0,9,1,2,3,4,0,14,0,1
67,2,13,4,2,5,0,0,35,0,1
33,0,9,0,8,0,3,0,19,0,1
33,4,9,3,2,1,0,0,80,0,1
25,4,13,0,8,2,0,1,40,0,1
25,0,10,2,8,3,0,0,40,0,1
35,0,10,1,7,5,0,1,40,0,1
54,0,9,0,1,2,0,1,40,0,0
35,1,9,0,9,2,0,1,80,0,0
18,0,7,2,2,1,0,1,12,0,1
30,0,7,0,9,2,0,1,60,20,1
29,0,6,2,1,3,0,1,48,0,1
41,0,13,0,5,0,0,0,10,0,0
40,0,12,0,0,2,0,1,40,0,0
46,0,10,0,0,2,0,1,40,0,0
39,0,12,0,0,0,0,0,45,0,1
42,0,13,0,8,0,0,0,40,0,0
49,1,13,0,1,2,0,1,50,0,0
23,0,10,2,2,1,0,0,40,0,1
34,0,4,0,10,2,0,1,40,0,1
42,1,9,0,1,2,0,1,48,0,1
31,0,10,0,1,2,0,1,50,0,0
31,0,11,0,10,2,0,1,30,0,0
90,0,14,0,5,0,0,0,40,0,0
27,1,13,2,5,1,0,0,40,0,1
30,1,9,2,1,3,0,1,50,0,0
27,4,9,2,5,1,4,0,40,0,1
27,1,7,0,4,2,0,1,50,0,1
28,0,9,2,1,3,0,1,40,0,1
40,0,9,2,8,1,0,0,45,0,1
43,4,14,3,5,5,4,0,37,0,1
26,0,9,0,10,2,0,1,50,0,1
48,1,11,0,2,0,0,0,15,0,1
41,0,12,0,9,2,1,1,40,0,1
32,0,9,0,1,2,0,1,40,5,1
23,0,9,2,1,3,0,1,40,0,1
35,0,7,0,3,2,0,1,65,0,1
42,0,10,0,4,2,0,1,50,0,1
27,5,13,2,5,3,0,0,40,0,1
34,0,9,0,10,2,0,1,40,0,1
25,0,13,2,5,1,0,0,40,0,1
46,4,13,2,5,1,0,1,45,0,0
34,0,10,0,2,2,1,1,40,15,1
39,0,9,4,8,3,0,0,40,0,1
25,0,13,2,8,3,0,1,40,0,1
45,0,11,1,4,3,0,1,50,0,1
46,0,13,1,5,3,0,1,40,0,1
23,0,9,1,1,3,0,1,50,22,1
37,0,10,2,4,3,4,1,40,0,1
38,1,9,0,6,2,0,1,40,0,0
35,1,10,0,2,2,0,1,40,0,1
49,2,13,0,3,2,0,1,50,0,0
37,0,12,0,5,0,0,0,13,0,0
45,0,9,1,2,5,0,0,40,0,1
71,0,8,2,2,3,0,0,40,0,1
44,0,13,0,3,2,0,1,60,0,0
38,0,11,2,0,3,0,0,40,0,1
42,4,9,0,1,2,0,1,40,0,1
29,0,11,0,4,2,0,1,60,0,0
48,0,7,0,7,2,0,1,40,0,1
56,2,11,0,3,2,0,1,54,0,0
32,3,9,0,0,2,0,1,40,0,1
19,0,9,2,2,3,0,0,30,0,1
57,1,10,3,3,3,0,1,35,0,1
55,0,6,2,10,3,0,1,60,0,1
66,0,13,0,3,2,0,1,50,0,0
26,0,9,2,8,1,4,1,40,0,1
58,2,11,0,4,2,0,1,40,0,0
62,0,13,0,5,2,0,1,55,0,0
31,0,13,2,5,5,3,1,40,0,1
25,0,9,0,7,2,0,1,40,0,1
38,0,13,0,8,2,0,1,56,0,1
33,0,13,1,4,3,0,0,40,0,1
51,3,10,1,5,3,4,0,40,0,1
20,0,11,2,9,1,0,1,40,0,1
40,3,9,0,8,2,0,1,40,0,1
20,0,6,2,2,3,0,1,40,0,1
41,4,10,1,4,5,0,0,25,0,1
44,0,8,1,7,5,0,0,40,0,1
35,0,9,0,9,2,0,1,40,0,1
35,1,9,5,9,3,0,1,60,0,1
46,3,10,2,8,5,4,0,40,0,1
24,0,10,2,8,3,0,0,17,0,1
18,0,10,2,2,1,0,1,40,0,1
37,0,9,0,7,2,0,1,40,0,1
58,0,16,2,5,3,0,1,8,0,1
55,0,11,0,8,2,0,1,40,0,1
68,0,9,2,3,3,0,0,30,0,1
41,0,13,0,5,2,0,1,40,0,0
50,0,14,0,4,2,0,1,50,0,0
48,0,9,0,1,2,0,1,40,0,1
45,0,9,0,12,2,0,1,40,0,1
43,0,10,0,5,2,0,1,40,0,1
37,0,10,0,1,2,0,1,35,0,1
43,0,13,0,4,2,0,1,45,0,0
36,0,9,1,7,5,0,0,40,0,1
60,0,9,0,2,2,1,1,30,15,1
27,0,9,1,1,3,0,1,50,0,1
36,0,13,0,3,2,0,1,50,0,0
47,5,12,0,10,2,0,1,40,0,1
33,0,10,2,1,3,0,1,80,0,1
19,5,8,2,10,1,4,1,20,0,1
33,0,13,2,2,3,1,0,35,34,1
34,0,13,0,5,2,0,1,40,0,0
33,0,9,1,2,5,0,0,40,0,1
57,0,10,1,3,3,0,0,48,0,1
59,0,14,2,3,3,0,0,45,0,0
36,0,9,0,1,1,0,0,40,0,1
60,0,12,0,8,2,0,1,40,0,0
33,4,11,0,0,2,0,1,40,0,1
41,0,13,2,5,3,0,0,45,0,1
20,1,10,2,5,1,0,1,10,0,1
28,4,13,2,5,3,0,0,50,0,1
24,5,14,2,5,3,1,1,20,7,1
31,0,8,2,9,3,4,1,60,0,1
38,0,9,5,1,5,0,0,40,0,1
40,0,13,1,5,3,0,0,45,0,1
55,5,13,0,5,2,0,1,15,0,1
49,0,9,0,7,2,0,1,50,0,1
33,0,9,1,10,3,0,1,45,0,1
24,4,13,2,5,3,0,1,35,0,1
46,0,13,1,1,3,0,1,48,0,1
20,0,10,2,8,1,0,0,20,0,1
50,0,3,0,6,2,0,1,40,20,1
22,0,9,2,8,5,0,1,40,0,1
32,2,10,0,10,2,4,1,35,28,1
46,0,9,0,3,2,0,1,65,0,0
39,0,10,0,4,2,0,1,62,0,0
26,0,10,2,8,1,0,0,15,0,1
20,0,10,2,3,1,4,0,14,0,1
37,2,10,0,4,2,0,1,50,0,1
40,0,10,1,8,5,0,0,24,0,1
22,0,10,2,2,1,0,0,38,0,1
32,0,13,2,4,1,0,0,40,0,0
41,0,10,1,0,3,0,1,50,0,1
24,0,12,0,8,0,0,0,40,0,1
40,0,9,0,4,2,0,1,40,0,1
37,5,15,0,5,0,0,0,39,0,0
42,0,14,0,8,2,0,1,40,0,0
56,0,5,4,3,5,0,0,40,0,1
20,0,10,2,6,3,0,1,50,0,1
55,4,9,1,8,5,0,1,40,0,1
29,0,9,2,1,4,0,1,40,0,1
37,0,9,1,1,3,0,1,40,0,1
61,1,13,0,10,2,0,1,60,0,1
26,0,13,2,5,3,0,1,38,0,1
49,2,10,1,1,3,0,1,55,0,1
18,4,4,2,9,1,0,1,40,0,1
30,0,5,2,9,4,4,1,40,0,1
24,5,9,0,0,2,0,1,40,0,1
37,0,9,2,10,3,0,1,40,0,1
37,4,9,1,8,5,0,0,40,0,1
36,0,10,0,7,2,0,1,65,0,1
40,0,9,0,9,2,0,1,40,0,1
44,1,9,0,1,2,0,1,55,0,1
43,1,9,0,1,2,0,1,20,0,1
19,0,10,2,6,3,0,0,35,0,1
50,0,14,0,4,0,0,0,40,0,1
39,0,9,0,8,0,4,0,50,0,1
43,0,9,1,1,5,0,1,40,0,1
43,0,9,0,7,2,0,1,40,0,1
40,0,14,2,5,3,0,1,40,0,0
31,5,10,2,1,3,0,1,40,0,1
25,0,13,1,1,3,0,1,40,0,1
30,3,13,2,5,3,0,1,40,0,1
55,0,5,0,9,2,0,1,40,0,1
55,0,4,0,8,2,0,1,75,0,1
29,0,10,0,4,2,4,1,40,0,1
28,0,13,2,8,3,0,1,60,0,0
30,0,9,0,1,2,0,1,40,0,1
33,0,9,0,3,2,0,1,55,0,1
23,0,9,2,8,1,0,1,40,0,1
71,0,7,2,11,3,0,0,75,0,1
21,0,10,2,3,3,0,0,40,0,1
49,0,9,0,9,2,0,1,40,0,1
31,0,12,0,7,2,0,1,20,0,1
27,0,12,2,5,3,0,1,40,0,1
27,0,14,0,5,2,1,1,40,39,0
26,0,10,2,2,3,0,1,20,0,1
17,0,6,2,2,1,0,0,30,0,1
26,0,10,2,10,3,0,1,50,0,1
45,0,9,1,8,3,0,0,40,4,1
50,0,9,0,1,2,0,1,40,0,0
31,0,9,2,9,5,0,1,45,0,1
51,0,12,2,8,3,0,0,40,0,1
56,0,5,4,7,5,0,0,40,0,1
24,5,13,2,7,3,0,1,35,0,1
29,0,8,2,6,3,0,1,40,24,1
26,0,10,2,3,3,0,1,24,0,1
51,0,10,0,4,2,0,1,45,0,1
32,4,9,0,12,2,0,1,40,0,1
47,5,13,0,4,2,0,1,40,0,0
30,0,9,2,7,3,0,1,40,0,1
49,3,10,0,1,2,0,1,40,0,1
40,0,10,0,5,2,2,1,40,0,0
62,0,9,0,8,2,0,1,40,0,0
43,2,13,0,5,2,0,1,60,0,1
76,0,3,2,6,3,0,1,20,0,1
35,0,13,0,3,2,0,1,50,0,0
27,0,9,2,6,1,0,0,40,0,1
54,2,13,0,4,2,0,1,40,0,0
55,1,9,0,3,2,0,1,40,0,1
21,0,10,2,3,1,0,1,12,0,1
20,0,10,2,6,1,0,1,20,0,1
39,0,9,3,8,3,0,0,20,0,1
26,0,13,2,5,1,0,1,64,0,0
20,0,9,2,7,1,0,0,42,0,1
28,0,9,0,10,2,0,1,60,0,1
56,3,10,3,2,3,4,1,40,0,1
39,0,8,0,7,2,0,1,40,0,1
44,3,13,0,4,2,1,1,40,0,0
55,0,9,0,1,2,0,1,40,0,0
54,1,9,0,3,2,0,1,40,0,1
30,0,13,2,5,3,0,1,45,0,0
34,4,9,0,12,2,0,1,57,0,0
42,0,9,2,10,5,4,0,38,0,1
50,2,10,3,4,5,0,0,75,0,1
34,3,10,0,8,2,4,1,40,0,0
23,0,11,2,1,1,0,1,33,0,1
47,0,7,2,7,5,4,0,40,0,1
57,0,3,0,1,2,0,1,40,0,1
33,0,14,2,5,3,4,1,50,0,1
37,0,9,1,1,5,0,0,48,0,1
53,0,13,2,4,5,0,0,40,0,1
27,5,13,2,8,3,0,0,40,0,1
47,0,9,0,1,2,0,1,50,0,0
42,0,12,0,5,2,0,1,50,0,1
39,0,10,2,5,3,4,1,40,0,0
58,4,13,0,4,2,0,1,40,0,1
20,0,9,2,8,4,0,1,24,0,1
19,0,9,2,7,4,0,1,40,0,1
39,0,9,0,1,2,0,1,35,0,1
51,0,9,1,4,3,0,1,44,0,1
52,0,9,1,3,3,0,0,40,5,1
53,0,10,2,8,3,0,0,50,0,0
50,0,10,0,3,2,0,1,40,0,1
36,0,9,1,7,3,0,1,40,0,1
30,0,13,2,0,3,0,0,72,0,1
50,0,9,0,3,2,0,1,55,0,0
76,0,4,4,11,3,0,0,40,0,1
46,1,13,0,3,2,0,1,40,0,0
24,0,10,2,6,1,4,1,40,0,1
26,0,9,0,3,2,0,1,40,0,1
56,1,15,0,5,2,0,1,50,0,0
50,0,13,0,5,2,0,1,40,0,0
22,0,10,0,1,2,0,1,40,0,1
23,4,13,2,5,3,0,0,35,0,1
51,0,9,0,4,2,0,1,50,0,1
58,0,6,0,10,2,0,1,40,0,1
38,0,5,0,2,0,4,0,24,28,1
45,0,10,0,7,2,0,1,40,0,0
55,1,9,4,3,3,0,1,40,0,1
45,0,10,0,3,2,0,1,60,0,0
42,0,10,1,7,3,0,1,45,0,1
44,5,13,0,8,2,0,1,46,0,0
60,0,13,0,5,2,0,1,50,0,0
27,0,10,2,3,3,0,1,40,0,1
25,4,10,0,4,2,0,1,40,0,0
43,0,9,0,4,2,0,1,50,0,0
44,4,11,2,0,3,0,1,40,0,1
63,0,4,4,2,3,0,0,41,0,1
46,4,14,2,5,3,0,0,43,0,1
47,0,10,0,4,2,0,1,40,0,1
37,0,10,1,3,3,4,1,40,0,1
43,0,9,3,4,5,4,0,40,0,1
46,0,14,0,5,2,0,1,35,0,0
61,1,12,5,4,3,0,0,90,0,1
53,3,9,0,8,2,4,1,40,0,0
44,0,9,2,1,3,0,1,30,0,1
54,0,9,0,4,2,0,1,45,0,1
22,0,10,2,5,1,0,0,40,0,1
47,3,9,0,10,2,4,1,50,0,0
18,0,9,2,2,1,0,0,20,0,1
25,0,6,0,1,2,0,1,40,20,1
24,0,10,2,8,1,0,0,40,13,1
37,4,13,0,8,2,0,1,40,0,0
51,0,10,1,8,5,0,0,40,0,0
35,1,9,0,1,2,0,1,60,0,0
59,0,10,2,8,1,0,0,34,0,1
46,0,10,5,1,3,1,1,40,15,1
45,4,11,0,12,2,0,1,60,0,0
19,0,9,2,2,1,0,1,15,0,1
22,0,9,2,8,1,0,0,28,0,1
41,0,13,0,1,2,0,1,40,0,1
33,1,9,0,4,2,0,1,40,0,1
26,3,9,2,8,3,4,0,40,0,1
22,0,10,0,6,2,0,1,35,0,1
29,1,9,0,5,2,0,1,65,0,0
22,0,9,2,8,3,0,0,39,0,1
34,0,12,0,0,2,0,1,10,0,1
23,0,8,0,6,1,0,1,40,0,1
20,0,9,0,8,2,0,1,50,0,1
25,0,13,2,5,3,1,0,40,0,1
59,0,9,0,8,2,0,1,40,0,0
44,0,10,0,1,2,0,1,55,0,1
55,0,10,0,0,2,0,1,40,0,1
77,1,10,4,8,3,0,0,1,0,1
42,0,14,0,4,2,0,1,40,0,0
47,0,9,0,1,2,0,1,40,0,0
42,0,10,0,7,2,0,1,40,0,1
45,0,10,0,1,2,0,1,40,0,1
23,0,9,0,2,2,0,1,40,31,1
23,0,10,2,1,3,0,1,40,0,1
52,0,9,0,1,2,0,1,40,0,1
49,0,9,0,1,2,0,1,40,0,0
20,0,10,2,1,1,0,1,40,0,1
20,0,9,2,2,3,0,0,20,0,1
23,4,9,2,2,1,0,0,45,0,1
30,0,10,1,1,3,0,1,65,0,1
45,0,9,0,6,2,0,1,48,0,0
30,0,15,4,2,3,0,1,35,0,1
17,0,5,2,2,1,0,0,20,0,1
22,0,9,2,3,3,0,1,40,0,1
25,0,13,2,6,1,0,1,40,0,1
52,0,10,0,4,2,0,1,55,4,0
40,0,10,0,0,0,0,0,40,0,0
58,0,9,0,4,2,0,1,45,0,1
30,0,9,0,1,2,0,1,50,0,1
59,0,6,0,6,2,0,1,40,0,1
29,0,10,2,2,3,4,0,30,18,1
26,0,11,1,5,5,0,0,40,0,1
39,4,13,4,5,5,1,0,10,8,1
33,0,13,0,4,2,0,1,50,0,0
22,0,10,2,3,1,0,1,24,0,1
25,0,10,0,1,1,0,1,40,0,1
44,0,10,3,5,5,4,0,40,0,1
35,0,9,1,3,1,0,0,40,0,1
40,0,9,0,6,2,0,1,40,0,1
19,0,7,2,8,1,0,0,20,0,1
37,0,9,0,1,2,0,1,35,20,0
32,0,11,0,0,2,0,1,40,0,1
52,1,9,1,10,3,0,1,65,0,1
36,0,9,0,1,2,0,1,41,0,1
38,0,10,1,1,5,0,0,40,0,1
57,5,13,1,7,3,4,1,39,0,1
22,5,10,2,8,3,0,0,15,0,1
20,0,10,2,8,1,0,0,35,0,1
40,0,7,3,7,3,4,1,36,0,1
36,1,13,0,9,2,0,1,50,0,1
27,0,9,1,8,5,0,0,40,0,1
52,0,9,5,8,3,0,0,50,0,1
43,0,9,3,10,5,0,0,44,0,1
35,0,9,0,10,2,0,1,40,0,1
29,0,9,0,9,2,4,1,40,0,1
27,0,10,2,7,1,0,1,40,0,1
49,4,14,0,4,2,0,1,40,0,0
26,1,10,3,1,3,0,1,30,0,1
47,0,9,1,2,3,0,1,32,0,1
20,0,10,2,8,1,0,0,40,0,1
19,0,9,2,6,1,0,1,40,0,1
34,0,14,2,5,3,0,1,50,0,1
20,0,9,2,8,1,0,0,40,0,1
23,0,7,3,5,1,0,1,35,0,1
25,0,13,2,3,3,0,1,40,0,1
21,0,9,2,6,1,0,1,36,0,1
25,0,9,2,7,1,0,1,40,0,1
63,5,10,0,12,2,0,1,32,0,1
25,0,13,2,0,3,0,0,50,0,1
28,0,9,2,7,1,0,0,40,0,1
39,0,14,2,5,3,0,1,60,0,0
28,0,10,2,0,3,0,0,40,0,1
30,0,13,0,4,2,0,1,45,0,0
41,4,11,1,5,5,0,0,40,0,1
52,4,12,1,2,3,0,0,30,0,1
36,0,9,0,1,2,0,1,40,0,1
47,0,13,0,4,2,0,1,40,0,0
27,0,5,2,2,1,0,1,50,20,1
32,3,10,0,0,0,0,0,40,0,1
52,0,9,0,3,2,0,1,45,0,0
50,0,9,0,10,2,0,1,70,0,1
21,0,10,2,8,4,0,1,30,32,1
60,0,9,1,8,5,0,0,37,0,1
47,0,7,0,2,2,2,1,36,0,1
54,1,9,0,9,2,0,1,60,0,0
32,4,14,2,5,3,0,1,50,0,1
61,0,10,0,3,2,0,1,40,0,1
21,0,9,2,1,3,0,1,40,0,1
29,1,10,0,4,4,0,1,45,0,0
36,4,9,2,2,5,4,0,70,0,1
38,4,9,0,10,2,0,1,20,0,1
59,0,6,4,7,3,0,1,52,0,1
43,0,10,0,8,2,0,1,40,0,1
19,0,7,2,7,3,0,1,10,0,1
42,0,13,0,5,2,0,1,40,0,1
33,0,10,0,4,2,0,1,45,0,1
47,0,9,0,2,0,4,0,40,0,1
51,0,9,0,4,2,0,1,40,0,0
28,0,10,2,3,3,0,1,40,0,1
61,0,10,1,8,5,0,0,43,0,1
23,0,13,2,5,3,0,0,60,0,1
31,0,5,0,1,2,0,1,40,0,1
